match_id,hero_0,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,radiant_win
4098207116,23,5,30,2,67,34,121,20,6,63,True
4098166115,74,42,111,121,14,6,103,75,19,4,True
4096115516,106,42,64,67,86,7,114,63,85,12,False
4093393419,27,14,41,114,56,17,63,100,26,44,False
4154301016,75,110,34,32,1,121,17,96,21,10,False
4152644709,17,31,6,7,63,51,109,106,9,27,True
4151555008,74,119,110,68,41,36,10,65,79,7,False
4150981502,36,83,51,25,19,45,2,121,70,75,False
4150387001,114,101,19,74,68,103,1,64,39,14,True
4150248415,41,14,34,45,53,9,22,121,6,120,False
4144081208,32,42,23,86,14,102,17,121,19,119,False
4143952306,20,9,58,7,85,56,27,83,12,74,False
4142535316,86,73,44,97,70,32,2,74,114,19,True
4142003211,7,114,2,32,40,34,63,28,83,84,False
4141886202,63,85,31,113,74,97,46,114,7,27,True
4138749019,121,9,20,6,63,7,4,22,119,75,False
4137971614,63,23,21,93,37,14,12,57,4,120,False
4131889218,41,23,70,111,17,83,36,25,63,84,False
4129636103,107,114,121,13,9,39,56,20,7,63,True
4129093912,56,100,119,10,27,22,67,19,75,47,False
4126621508,22,97,26,88,95,83,112,25,56,74,True
4124273015,83,4,53,22,28,112,32,36,80,14,False
4124292604,70,67,31,22,83,82,78,30,109,119,False
4124108516,51,121,56,12,84,22,32,7,80,75,True
4122152500,86,14,59,1,28,2,56,84,121,67,False
4120428616,42,56,121,59,5,7,101,32,12,23,True
4113583615,7,44,23,88,17,10,95,82,75,112,True
4110949901,31,67,3,25,58,42,121,22,77,95,False
4110870912,74,6,26,112,56,77,114,22,14,34,True
4110502611,25,63,32,5,81,22,4,34,86,78,False
4109556813,5,7,22,58,10,34,86,8,42,110,False
4103612109,28,18,97,34,30,58,67,7,17,5,True
4101096511,4,110,114,33,112,14,32,42,17,20,True
4099484011,11,102,31,12,20,37,9,100,18,104,True
4098750401,56,106,14,121,53,74,97,86,110,44,False
4098640919,2,4,11,100,112,26,39,63,20,36,False
4098121419,71,58,4,19,92,21,23,101,89,36,True
4098054603,5,61,75,4,2,42,50,121,47,109,False
4094318315,25,23,111,63,7,11,6,121,75,70,False
4154091614,7,1,14,11,64,50,121,26,25,70,False
4153320203,9,46,14,109,85,114,98,27,32,90,True
4152403112,59,2,17,32,112,62,27,22,6,7,False
4151323203,101,12,31,111,32,110,92,39,75,6,True
4148380609,114,119,11,7,84,46,19,70,100,112,True
4147540806,22,85,67,83,2,25,7,113,36,5,True
4145730416,84,121,67,2,92,114,35,70,75,19,True
4144834517,36,9,113,3,12,75,34,4,62,109,True
4143728500,110,5,45,34,70,7,20,65,109,17,True
4142027301,101,114,4,85,104,113,9,36,5,86,True
4132334308,63,88,6,80,75,56,110,96,5,17,True
4129950408,73,26,14,6,58,36,20,121,2,25,True
4129272904,2,17,56,75,32,5,63,21,1,83,True
4128938611,22,26,1,96,75,7,64,45,74,8,True
4128787306,77,61,121,96,7,58,119,75,114,73,True
4127811714,82,25,106,63,119,56,121,5,4,17,False
4127194003,110,39,32,12,59,47,75,70,8,84,True
4125863615,22,63,121,67,37,85,75,36,56,2,True
4125050304,36,41,71,34,37,73,121,6,120,112,True
4123745117,37,67,17,121,42,14,36,114,9,86,True
4122892815,59,23,112,32,108,3,42,14,51,34,True
4119773416,12,34,5,110,75,86,36,70,121,45,False
4117949313,9,5,73,42,121,25,63,62,106,68,True
4113986800,5,93,17,42,121,87,9,12,34,84,True
4113165007,19,56,32,8,79,119,42,121,74,12,False
4109492113,99,119,84,56,12,93,42,30,111,22,True
4109109107,83,34,63,42,119,7,74,5,6,26,True
4101888611,67,119,37,40,16,58,63,112,73,71,False
4101314814,70,76,20,56,119,63,85,74,2,121,False
4099428614,7,9,74,4,10,70,63,42,75,46,False
4098124419,100,12,96,74,27,34,22,4,121,14,True
4097043017,33,110,90,17,67,5,19,75,86,93,True
4095613209,119,121,2,35,8,41,32,7,20,22,False
4152995701,21,18,71,74,97,75,82,88,14,106,False
4151604301,32,119,109,21,6,34,63,43,48,121,True
4150839010,17,67,92,14,2,75,74,96,5,54,False
4150452403,17,68,75,9,6,30,91,42,99,22,True
4149852317,75,63,49,82,121,102,56,64,114,71,True
4149153218,9,74,67,52,85,92,63,46,17,83,False
4148913104,21,12,69,32,27,25,78,75,20,114,True
4141928411,68,44,70,56,30,74,14,21,84,6,False
4141415206,95,81,14,92,26,47,7,110,109,27,True
4141180017,106,51,109,26,19,34,112,66,114,32,False
4139039405,83,19,63,92,6,69,3,82,12,112,False
4138371109,104,8,56,110,112,74,27,7,12,14,False
4138137403,32,9,83,82,14,48,62,121,21,114,True
4136199812,97,36,84,114,121,22,107,2,3,109,False
4132268508,74,119,3,41,2,35,21,5,42,70,False
4130122113,9,66,114,46,83,25,64,21,48,91,True
4125408515,63,11,19,121,71,107,54,26,42,73,True
4124329009,67,64,43,7,5,53,108,109,74,66,True
4123788818,70,17,27,83,63,4,32,19,37,96,False
4123394300,87,12,7,63,46,41,9,110,75,67,False
4122623309,114,36,19,64,37,31,74,96,106,75,False
4121800202,7,70,64,109,74,121,36,35,31,42,True
4121773409,9,105,8,83,110,21,14,35,103,114,True
4120188706,63,7,97,11,112,16,36,4,121,74,True
4118440215,5,1,84,36,23,105,78,83,45,70,False
4116299316,107,40,54,17,75,19,67,14,92,121,True
4112912516,41,85,58,5,17,7,1,3,75,106,True
4111520709,121,83,22,67,42,21,63,75,82,14,True
4109948506,73,36,11,32,75,48,42,79,119,17,False
4106175908,112,102,25,12,119,15,22,88,14,27,True
4103943813,5,70,59,111,63,75,9,40,33,7,False
4103867813,17,8,41,101,5,42,63,59,121,83,True
4101762110,26,104,44,82,7,52,42,121,59,17,False
4100885904,21,14,96,74,70,7,20,17,58,6,True
4100304501,60,73,63,19,64,75,74,83,70,58,True
4098650302,17,112,4,75,58,119,25,63,100,70,True
4097497406,121,73,2,8,69,67,120,37,75,47,False
4096717215,23,9,84,12,104,37,17,18,102,21,True
4094780601,93,75,7,9,70,4,67,121,14,17,True
4154505202,47,5,2,85,4,114,20,79,63,17,False
4153747716,84,36,104,83,67,101,75,70,90,85,False
4152338119,106,4,114,84,79,70,82,68,19,103,True
4149747900,21,114,83,26,108,97,45,75,70,22,False
4146340209,9,75,67,42,56,6,53,21,36,27,True
4144471111,14,23,1,36,75,7,42,27,106,114,False
4143328907,83,34,75,92,63,7,4,106,84,33,True
4143340209,84,67,63,64,65,27,71,22,70,8,True
4143315600,98,119,64,36,39,63,97,25,83,5,True
4142170614,87,12,7,73,97,9,91,65,4,75,False
4141445002,42,30,71,97,63,83,93,4,61,7,False
4140838812,34,63,98,119,110,23,19,47,85,70,False
4140702007,9,7,79,23,74,61,32,14,70,85,True
4138725906,25,42,23,84,2,14,119,56,12,77,False
4136868419,100,121,36,73,97,21,88,10,34,31,False
4135176913,14,41,34,70,107,7,39,40,63,64,True
4133404205,75,121,32,46,95,22,9,27,16,12,False
4129518703,56,86,14,36,2,4,110,22,119,63,False
4126578813,34,119,12,70,14,63,111,74,83,42,True
4125379912,32,22,31,95,99,111,67,34,65,121,True
4124984400,100,9,75,6,74,121,36,109,17,5,False
4120702207,17,7,86,77,3,109,85,26,34,119,True
4118103018,70,63,88,7,22,48,84,83,34,45,True
4113543112,7,73,104,56,85,51,67,42,31,46,True
4113314319,106,42,14,56,119,104,26,9,67,25,False
4112515100,111,59,82,110,83,112,22,119,41,45,True
4111371213,42,32,5,73,35,71,67,120,22,110,False
4110337804,42,106,34,119,31,75,22,12,121,28,True
4106403106,42,25,31,36,14,45,7,22,70,83,False
4104183402,96,101,70,121,83,75,63,64,17,2,True
4102695719,63,102,37,110,94,46,26,121,42,70,True
4099795703,9,70,104,14,2,17,30,50,99,67,False
4098195003,14,111,6,7,22,97,71,3,12,46,True
4094082616,70,14,74,63,121,11,3,84,58,67,True
4154022705,7,19,56,75,114,84,63,101,74,42,False
4153194011,8,23,3,32,75,4,5,42,63,121,True
4149612901,6,14,39,2,37,23,9,93,84,19,False
4149560217,39,1,86,28,7,99,6,37,34,5,True
4147899613,10,121,89,110,27,86,21,106,74,9,False
4144409115,27,70,9,73,51,7,17,12,5,121,True
4142330200,104,106,22,111,64,85,6,97,21,75,True
4140728615,7,104,111,34,12,75,14,95,22,36,False
4140238609,69,21,63,75,32,54,14,9,74,114,True
4139090016,17,110,97,8,75,74,21,3,48,23,True
4138930211,29,17,32,21,10,109,45,86,22,100,False
4138649111,7,86,21,76,40,84,56,113,19,51,False
4138039617,85,45,61,31,8,73,25,87,110,88,True
4137760504,14,16,6,17,63,74,1,27,9,85,False
4135430616,54,107,14,17,5,26,91,9,21,70,False
4133289104,78,97,22,44,4,93,111,114,102,91,False
4131397319,74,121,110,27,114,11,99,35,37,32,True
4129715112,64,1,106,53,86,75,120,25,3,67,False
4128810107,58,67,62,76,121,7,54,22,32,85,True
4128713601,67,19,82,14,45,2,83,61,22,114,False
4128302318,114,55,70,87,27,121,26,82,4,42,False
4126948612,75,70,7,88,34,112,67,82,68,42,False
4125521706,75,70,69,62,74,48,2,83,20,22,False
4116292717,56,42,5,74,7,63,14,17,86,6,True
4114675006,82,19,27,74,114,101,9,37,44,56,False
4113063518,46,101,110,70,68,82,67,75,104,22,False
4108733311,75,121,110,74,12,102,50,17,54,119,False
4108145714,119,121,42,49,4,75,110,56,74,67,True
4106318205,21,36,67,9,121,70,42,75,34,14,False
4105771417,14,95,56,37,98,67,121,30,74,110,True
4104084115,42,7,21,110,97,14,120,70,19,75,False
4102153812,21,110,73,23,33,100,56,92,27,12,False
4102130904,104,119,17,86,81,70,75,22,5,114,False
4101884012,119,121,27,59,36,45,67,21,83,22,True
4101659101,62,114,39,22,84,42,7,63,75,82,True
4100638111,28,18,34,22,14,119,71,73,63,12,False
4099103303,31,2,9,82,121,16,97,8,63,75,False
4098566114,47,105,58,113,14,23,70,84,83,63,False
4097807617,42,8,86,101,58,32,34,5,63,12,False
4094499417,73,20,36,105,19,107,42,121,4,12,True
4151692907,14,73,63,42,111,27,75,21,17,4,True
4151223409,56,4,71,90,63,20,23,85,6,75,False
4150892614,77,11,27,96,92,6,35,101,14,70,False
4150849101,36,35,22,19,70,88,54,101,74,110,False
4149117811,99,26,17,23,41,121,22,2,114,5,True
4146934509,58,73,4,87,14,112,69,64,70,6,False
4146883305,14,73,81,112,63,61,121,84,32,18,False
4146070202,109,60,4,47,45,63,106,88,27,71,False
4145853012,25,75,19,12,7,63,36,27,110,46,True
4141702716,88,2,74,5,63,27,82,19,100,114,True
4138933211,32,5,56,106,121,36,44,75,31,42,True
4137475309,107,36,80,25,112,19,75,10,7,63,True
4136927906,64,51,56,60,70,71,121,67,36,31,True
4134374316,7,1,32,64,82,109,121,75,57,110,True
4134174812,17,37,32,73,7,34,16,28,81,9,True
4134167717,44,112,110,96,74,22,35,83,97,64,True
4134058309,7,17,12,42,27,5,39,14,63,55,True
4133960918,10,83,36,37,25,32,56,110,74,14,False
4131343305,67,107,110,4,75,8,7,74,22,42,False
4130741114,31,82,6,56,112,34,5,21,92,93,False
4130451303,30,4,14,109,42,12,86,100,58,74,False
4130128205,7,40,12,46,105,17,75,27,19,63,True
4128512710,67,110,32,22,84,82,63,109,14,30,True
4128370809,75,120,9,76,70,14,23,95,119,21,True
4128358900,74,26,70,82,17,13,6,86,14,45,True
4126750513,47,75,61,4,101,32,48,3,19,45,True
4124376715,22,16,7,70,56,104,74,5,9,75,False
4123649308,106,121,44,119,36,42,12,88,14,114,True
4123601406,85,17,41,110,7,63,75,74,2,14,True
4123508512,101,7,21,23,14,13,112,54,27,85,False
4122146417,99,35,84,41,101,11,9,7,20,10,False
4120043012,67,75,32,22,70,110,84,40,42,8,False
4120027709,121,97,75,106,74,100,85,7,46,12,True
4119221412,68,74,114,102,21,112,1,42,109,46,False
4119205118,19,35,26,8,75,121,44,28,120,20,False
4118963512,20,114,75,19,22,47,54,40,121,2,True
4118412003,58,86,23,11,9,74,20,42,8,5,False
4118128718,101,56,110,121,67,12,9,119,17,95,False
4118101813,45,75,88,67,74,56,110,33,114,101,False
4117446206,67,88,73,112,7,79,109,17,53,120,False
4114986808,1,68,42,74,83,121,70,119,4,17,False
4112709719,17,42,83,63,75,93,70,121,45,14,True
4112671215,31,113,27,12,42,112,63,121,19,114,True
4111021602,27,83,63,9,4,67,34,58,5,85,True
4109811613,78,17,121,67,3,34,27,42,110,93,False
4109171014,67,30,74,37,21,26,68,84,95,7,True
4107848111,73,14,36,23,8,105,70,19,7,119,True
4106862005,17,36,7,75,61,5,82,119,9,42,True
4104298318,6,23,25,42,56,121,75,4,69,61,True
4103209618,5,109,22,121,110,63,86,14,12,17,False
4102884401,42,19,106,101,9,44,4,112,2,7,False
4102149617,88,74,70,12,3,58,30,42,119,109,True
4097180705,74,7,63,1,5,40,112,17,21,9,True
4096212307,4,56,5,42,121,44,31,53,73,102,True
4152528901,14,7,17,109,112,92,63,96,121,75,False
4151013811,7,109,62,86,47,74,21,83,44,19,True
4150930912,40,33,36,83,20,96,32,70,14,74,True
4146046405,78,7,107,109,34,70,71,92,6,20,True
4142001601,32,95,34,49,75,48,27,7,70,41,True
4140244815,83,63,74,87,36,4,121,2,99,84,False
4138371002,25,112,32,59,19,22,45,7,4,85,True
4137821811,7,14,87,18,74,44,83,86,101,49,True
4136947605,83,46,84,75,1,107,6,22,26,40,True
4135932915,36,31,67,7,34,75,33,101,82,56,True
4135155318,74,7,36,21,10,78,109,121,3,25,False
4133554703,26,42,22,70,3,8,2,75,76,53,True
4132246008,8,17,75,121,104,79,11,67,110,48,True
4132063919,5,4,78,101,75,25,93,83,45,22,False
4130015805,17,19,121,21,8,1,110,70,83,75,True
4129263005,100,12,22,63,20,19,41,105,46,83,False
4128589917,85,31,2,32,74,47,27,14,36,93,True
4126950309,121,14,11,63,41,93,83,51,45,36,False
4126554007,98,12,32,110,9,59,14,87,70,69,True
4125436718,51,83,64,70,4,77,121,39,63,62,False
4124444308,62,8,50,114,97,22,91,19,67,121,True
4124226116,86,95,19,88,22,82,63,7,112,34,True
4124176703,121,53,21,19,86,11,14,31,4,12,True
4120862907,121,42,5,61,70,64,19,12,39,83,True
4120232308,14,39,72,74,84,121,6,101,111,59,False
4118790618,63,32,27,36,70,23,20,7,114,78,True
4118400209,121,36,16,67,8,114,20,12,119,31,True
4117819013,5,88,34,54,100,58,22,67,70,14,False
4117090212,11,14,63,90,99,8,76,75,84,74,False
4116924401,14,42,70,17,119,83,5,56,33,73,True
4115658917,19,121,17,63,45,71,58,22,32,1,False
4112646605,114,42,75,74,23,11,63,36,7,111,True
4111447108,40,106,3,41,19,75,63,36,17,110,False
4111340806,9,119,63,108,22,110,23,65,71,35,True
4108335804,36,22,74,93,31,4,68,90,55,61,True
4106633111,61,70,63,119,112,6,9,52,27,121,True
4105525714,3,107,41,70,46,63,27,120,12,17,True
4103015418,68,105,119,4,42,63,54,56,26,20,False
4102401113,70,119,105,74,58,46,64,33,114,73,False
4102111019,14,25,9,27,4,22,63,7,77,64,False
4101851807,112,70,19,64,11,63,31,17,42,32,False
4100231519,63,67,74,31,114,36,6,7,11,121,False
4099432814,112,70,61,99,79,114,102,51,119,47,False
4096688908,83,82,110,114,119,70,22,62,73,2,False
4152389710,22,95,75,7,97,121,32,17,48,27,True
4151954306,36,5,12,82,121,79,10,34,70,26,True
4150737812,121,11,69,109,31,19,85,48,74,110,True
4149187706,50,84,44,17,32,70,106,14,121,26,True
4148979803,34,86,70,68,81,11,53,109,14,42,False
4148941404,74,40,83,114,36,47,92,10,121,84,False
4147390600,19,74,75,109,121,81,20,63,25,5,False
4146610119,119,19,21,7,41,63,74,83,20,56,False
4144655414,70,75,19,32,39,46,45,107,63,83,False
4143833202,114,9,105,61,42,44,36,83,23,101,False
4142475702,42,14,64,4,17,120,83,34,20,63,False
4140836103,99,112,75,107,56,5,36,7,98,45,True
4139590411,111,35,86,14,8,19,90,32,7,67,True
4137432911,36,92,3,31,10,112,100,14,72,74,False
4132510812,27,70,7,17,59,75,19,119,63,106,False
4130185910,95,22,110,45,41,61,27,88,36,70,True
4124855904,26,121,70,22,4,63,75,42,14,21,False
4123577218,19,9,44,40,7,2,74,56,20,26,False
4121807710,56,8,110,70,106,21,7,46,119,12,True
4119592402,12,71,13,45,119,7,14,114,39,26,False
4119288818,87,96,19,35,4,7,46,101,36,69,True
4119053001,121,21,34,12,14,32,36,20,56,17,False
4116668003,108,74,71,112,63,86,42,14,56,106,True
4113517818,114,112,23,7,2,82,56,36,83,75,False
4113335704,7,42,10,56,83,8,14,99,17,87,True
4110706004,36,7,56,5,99,86,97,69,39,9,True
4110028518,51,9,7,17,86,61,27,42,82,119,True
4107713004,4,19,17,67,68,31,121,74,12,70,False
4106296108,99,12,7,46,121,20,74,86,42,114,True
4103277710,63,30,17,103,7,60,2,106,84,6,True
4102528506,6,110,113,42,119,90,85,11,32,95,False
4099908703,23,73,59,78,68,74,9,7,10,58,False
4095415709,78,75,34,23,93,6,59,112,3,120,False
4095153602,88,61,114,36,79,120,83,46,56,73,True
4094738809,112,100,17,6,119,73,7,96,88,26,False
4154558215,70,9,73,110,83,63,85,113,25,121,True
4150279510,83,67,63,75,82,44,78,25,120,26,True
4146767818,71,61,1,32,2,82,70,62,37,63,False
4146409707,73,112,7,63,4,60,19,36,20,86,True
4146349702,12,59,27,42,14,85,114,70,17,75,False
4146021706,7,56,8,21,121,14,70,12,31,23,True
4145463607,82,45,12,110,121,11,5,83,42,95,True
4145305207,31,45,121,70,25,36,74,26,80,23,True
4144173509,7,48,28,11,86,119,71,109,75,74,False
4143451517,21,64,97,17,44,85,22,121,95,42,False
4140439604,25,67,53,69,110,42,45,12,112,46,True
4140058712,83,40,42,20,22,14,21,10,34,32,True
4137779803,9,56,27,33,17,76,75,88,4,5,True
4135938214,2,83,48,74,26,114,7,55,109,86,False
4135823800,22,58,109,83,73,113,111,110,75,1,True
4135739216,54,74,53,14,7,2,22,84,101,114,False
4135021214,84,1,25,7,19,110,42,32,82,70,True
4134831910,18,56,112,28,50,7,22,36,75,12,False
4134777004,26,70,45,25,84,17,19,58,63,77,False
4134239510,56,73,110,7,14,84,42,36,27,8,False
4132829317,88,112,63,56,14,70,21,32,121,69,False
4129644610,119,100,78,4,71,63,46,120,21,36,True
4129365118,56,86,7,9,70,85,8,17,121,42,True
4128831913,70,7,120,20,59,92,110,64,67,121,True
4126989503,119,96,62,77,22,121,9,80,14,84,True
4125107405,56,32,31,39,61,75,51,44,119,74,True
4123181810,14,12,86,114,11,8,110,84,73,22,True
4114945802,5,17,102,119,70,2,93,121,20,19,True
4114323708,34,112,42,85,93,32,22,20,70,121,False
4112831506,1,101,119,7,14,67,45,42,121,106,False
4107828918,63,70,121,7,25,42,47,110,86,62,False
4107648909,42,14,45,75,4,99,20,70,32,74,False
4107099612,45,14,7,67,47,68,9,8,121,46,True
4105416110,63,42,25,83,45,4,7,36,17,20,True
4104119606,119,70,40,26,25,63,74,58,20,14,False
4102869915,110,67,56,14,112,106,63,74,5,20,True
4102122417,36,7,78,5,94,88,75,20,13,8,True
4098681517,22,12,56,121,85,42,107,119,36,39,True
4098624813,65,22,8,92,32,72,7,101,14,17,True
4097989518,58,64,63,83,61,99,14,20,12,25,True
4097473010,63,73,75,121,70,34,20,40,42,14,False
4097183501,75,32,70,7,106,74,37,42,67,100,False
4096696013,19,6,17,75,88,87,34,45,22,98,True
4153242002,112,34,10,32,7,81,91,76,72,14,True
4151796007,10,9,83,74,7,96,22,109,110,86,False
4151224901,9,7,106,61,86,75,31,95,22,71,True
4149269610,114,61,69,91,45,14,82,75,83,70,False
4147002500,121,14,67,42,22,7,32,5,12,74,False
4146882518,83,23,19,105,109,74,36,7,37,67,False
4146119914,83,36,14,106,39,78,12,75,19,110,False
4144571501,60,74,86,63,82,41,7,112,75,22,False
4143796903,46,112,19,26,67,56,4,32,74,14,True
4142407115,41,4,14,90,36,109,75,19,70,45,True
4140505107,56,63,79,78,121,61,1,42,64,5,True
4140458907,34,75,121,21,109,110,105,5,73,106,False
4140009701,17,2,7,10,30,41,57,39,14,13,True
4139655012,121,110,22,19,77,36,72,42,75,14,True
4137083511,20,45,49,103,6,31,7,110,73,104,False
4134121208,12,20,17,58,7,97,71,22,8,53,False
4134108605,110,41,19,83,112,4,96,1,5,65,True
4133650815,45,37,121,67,78,59,36,71,87,42,True
4130916208,75,23,39,33,76,82,3,88,36,63,False
4129508418,12,19,32,75,36,62,27,56,52,41,False
4124307513,84,35,16,44,86,17,6,58,20,7,False
4123508405,27,2,46,70,83,7,56,86,48,63,False
4120391602,73,27,19,64,9,61,14,22,121,8,False
4119719302,22,9,108,55,18,67,119,74,75,5,True
4119336809,64,113,19,41,7,17,14,45,75,8,False
4117531102,95,121,14,74,52,2,110,56,50,8,False
4117127303,56,7,58,27,61,63,74,26,3,114,True
4114412910,70,5,63,73,83,121,20,2,48,74,False
4114365411,44,42,59,31,121,110,17,12,88,26,True
4114295611,67,82,75,22,32,14,21,6,11,20,False
4112947417,41,75,74,32,58,42,87,67,121,92,True
4112924808,63,42,110,3,17,9,82,119,5,70,True
4110256406,99,105,6,51,26,5,7,23,17,41,True
4110254314,17,42,7,82,86,36,83,1,63,5,False
4105717410,108,112,56,54,5,91,42,63,65,23,False
4104010801,100,110,59,70,50,58,75,54,47,7,False
4103886613,56,42,114,31,64,67,7,11,119,62,True
4103606017,27,35,64,99,12,84,31,114,7,9,False
4102897006,5,39,97,56,71,14,51,41,26,22,True
4100229913,86,7,15,9,20,14,63,46,26,93,True
4099991907,87,12,23,2,74,14,26,41,98,97,False
4097989719,74,28,119,26,63,6,88,9,20,59,False
4153383601,17,64,109,14,22,82,20,114,32,7,False
4151195903,5,67,17,37,9,22,77,79,59,91,False
4149371816,56,114,5,83,109,30,12,14,22,110,False
4149279509,45,20,14,109,2,74,95,61,52,84,True
4143081707,2,75,114,30,59,14,95,73,26,63,False
4142772310,45,9,20,121,6,86,83,72,25,114,True
4139358606,85,34,36,70,5,40,2,111,109,22,True
4138341317,2,95,52,88,70,96,19,9,75,101,True
4133578008,92,7,64,36,6,71,19,17,119,109,True
4133006116,112,32,36,9,12,56,20,82,121,63,False
4130556319,110,31,40,22,42,63,25,101,70,14,True
4129567117,36,73,83,100,70,42,7,25,75,1,False
4127535613,121,36,42,23,30,75,74,27,63,70,True
4124109702,7,23,32,110,106,109,87,96,36,39,False
4123745119,69,7,75,63,23,86,85,114,22,36,True
4123725812,58,75,31,9,101,11,86,108,5,44,False
4123511110,32,121,93,81,36,8,44,39,110,119,True
4123488614,5,83,59,70,74,53,61,22,85,19,True
4122163319,55,12,32,39,26,92,63,11,75,14,True
4121486810,85,34,75,77,104,112,110,32,17,67,False
4117890115,16,12,82,85,64,42,63,86,34,7,False
4116873309,109,17,2,27,14,7,21,69,67,5,False
4112932109,6,86,105,20,5,53,45,7,56,119,True
4110905918,106,99,68,114,119,42,70,20,108,121,False
4110814117,8,96,79,32,121,42,41,75,22,39,True
4109841104,100,36,112,12,56,45,1,75,31,120,False
4108792205,5,110,17,119,6,106,53,86,74,25,True
4106213912,5,74,95,97,7,19,26,6,9,14,True
4104594218,26,17,6,20,63,84,82,42,78,7,True
4103683010,94,19,119,7,71,41,26,74,110,23,False
4097721117,113,32,9,23,34,14,74,67,62,36,False
4097257501,50,22,63,58,59,32,64,9,121,4,True
4095141801,9,20,32,34,70,82,121,58,14,67,True
4147849403,112,19,42,70,27,36,73,8,100,7,True
4147482714,73,70,42,121,75,56,21,22,64,6,False
4145466600,110,63,88,6,83,3,34,32,1,101,False
4140505802,14,120,106,83,1,31,45,28,109,33,True
4140384310,22,21,114,75,83,102,19,7,52,67,True
4140015311,17,41,14,5,63,7,75,22,84,67,False
4138738219,7,5,32,82,49,67,83,74,86,78,False
4138350614,25,104,86,63,34,5,21,71,70,106,False
4137661216,21,26,25,32,6,119,63,83,42,17,False
4136939201,121,109,31,94,17,97,5,41,87,95,True
4135632914,42,31,32,12,22,121,83,36,109,74,False
4135330514,104,14,63,61,84,32,67,110,9,74,True
4133880612,7,76,112,61,91,83,82,63,104,70,True
4133821310,42,110,75,46,40,31,97,41,64,12,False
4133742607,106,56,14,26,2,58,17,4,53,7,False
4133428508,112,7,82,11,4,27,41,110,113,83,False
4132434316,35,70,14,9,30,64,7,63,11,6,True
4132050200,93,121,19,64,25,8,5,9,14,39,False
4129732016,48,17,41,14,86,7,12,30,119,22,False
4125461206,59,96,119,1,53,82,20,100,17,19,False
4125358215,110,83,56,30,114,63,71,8,61,75,True
4125349008,34,1,61,14,22,74,19,104,41,32,True
4123602218,63,83,17,40,90,27,73,114,85,2,False
4121458300,21,36,83,8,119,58,14,22,112,93,True
4120823708,42,61,7,75,25,86,19,70,121,54,True
4119343206,63,5,18,16,35,8,25,30,28,119,True
4113985802,35,20,14,1,29,7,75,6,63,17,False
4113895919,70,66,114,11,7,40,82,36,14,30,True
4113125304,74,109,14,31,9,42,45,67,20,5,False
4112733419,112,59,22,104,7,5,17,63,56,111,False
4110310206,112,36,33,70,7,61,107,96,119,41,False
4109672516,92,109,63,111,81,64,121,42,46,8,False
4105473313,26,70,121,31,110,107,5,97,74,106,False
4105408412,74,96,41,121,20,86,4,63,26,42,False
4104929018,34,110,36,121,42,63,74,49,17,5,False
4104554114,14,36,5,73,42,119,26,25,67,32,True
4104418611,70,12,63,110,7,96,4,121,34,14,False
4100926119,32,3,9,74,56,42,64,121,12,70,False
4098439516,42,36,119,56,73,26,31,96,25,67,True
4098045818,9,14,67,58,86,17,119,36,85,40,True
4097321318,2,62,70,22,121,19,25,42,20,63,False
4096551617,7,121,113,67,86,44,14,75,51,36,True
4095231413,12,32,88,9,49,101,45,22,67,28,True
4094790708,121,45,70,36,20,2,14,8,22,7,False
4094682615,75,31,99,63,61,96,11,20,14,6,False
4152488211,5,14,110,25,67,74,86,20,99,6,False
4152371806,120,74,36,14,67,46,84,2,86,114,True
4149452410,32,34,5,114,63,59,42,14,27,72,True
4149406611,5,25,75,92,119,6,84,86,63,74,True
4149371002,8,109,86,14,39,1,27,74,2,9,True
4148670718,112,2,23,121,63,97,56,77,32,111,True
4146812705,14,75,1,19,74,112,84,9,34,109,False
4144019213,109,119,36,21,81,22,71,94,31,121,False
4143164219,20,42,17,4,63,71,59,80,67,86,True
4141984416,45,76,71,41,104,59,23,19,114,25,True
4141914907,121,63,56,19,119,22,32,9,92,110,False
4141107819,114,119,19,110,27,2,5,74,14,56,True
4140448209,1,75,107,36,56,113,6,14,92,121,False
4138459802,19,14,22,109,26,17,64,3,32,6,True
4133414603,94,82,20,32,63,114,12,121,7,9,True
4129931613,45,7,79,9,70,75,12,22,10,32,False
4127968010,19,13,2,5,80,121,7,106,32,114,False
4127814106,111,56,110,63,112,70,17,27,21,59,True
4127166619,75,10,100,56,63,2,3,74,31,109,False
4124215805,97,56,44,7,112,4,9,2,74,31,True
4117528402,96,4,26,95,119,120,37,74,114,21,True
4113632905,88,109,25,5,110,67,121,14,63,56,False
4109971904,121,19,63,17,84,35,111,20,70,42,True
4109935008,113,82,121,70,5,33,42,12,75,21,True
4109820114,70,121,19,5,2,58,27,14,95,73,False
4108671918,113,32,42,86,63,12,11,83,36,75,True
4107334219,64,74,8,88,119,17,63,7,57,45,False
4106030900,75,22,45,67,23,35,5,121,70,42,True
4102611502,36,85,7,82,106,30,74,56,79,42,True
4101419512,32,17,114,119,39,112,8,121,43,70,True
4098787419,114,65,11,84,71,67,5,45,107,74,True
4097293818,39,67,7,58,83,22,109,110,9,51,False
4096233209,59,32,20,14,74,1,7,96,64,17,True
4093463000,6,85,19,101,8,37,70,25,31,63,False
4154633102,22,110,36,19,4,106,27,62,96,8,True
